Name,Date of birth,Team,Batting Style,Bowling Style,ODI Debut,Debut Team,Matches played,Innings,Total Run,Not Out,Highe Score,Batting Avg,Balls faced,Stick rate,100s,50s,4s,6s,Caught,Stumped,Balls,Runs,Wickets,Bowling Avg,Economy,Stick rate.1,5WI,10WM,BBI,BBM
Matthew James Henry,1991-12-14,new zealand,Right-hand bat,Right-arm fast-medium,2014-01-31,new zealand,35,14,170,5,48,18.88,172,98.83,0,0,15,7,11,0,1775,1648,67,24.59,5.57,26.49,2,0,4/33,4/33
Matthew Jeffery Horne,1970-05-12,new zealand,Right-hand bat,Right-arm medium,1997-03-25,new zealand,50,48,980,0,74,20.41,1515,64.68,0,5,99,5,12,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Matthew David Bell,1977-02-25,new zealand,Right-hand bat,Off-break,1998-10-24,new zealand,7,7,133,0,66,19.0,268,49.62,0,1,10,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Matthew Norman Hart,1972-05-16,new zealand,Left-hand bat,Slow left-arm,1994-03-13,new zealand,13,8,61,0,16,7.625,101,60.39,0,0,3,1,7,0,572,373,13,28.69,3.912,44.0,1,0,5/22,5/22
Matthew David John Walker,1977-01-17,new zealand,Right-hand bat,Right-arm medium,2003-11-29,pakistan,3,1,10,0,10,10.0,6,166.6,0,0,2,0,2,0,132,119,4,29.75,5.409,33.0,0,0,4/49,4/49
Michael David Bates,1983-11-10,new zealand,Right-hand bat,Left-arm medium,2012-02-09,new zealand,2,1,13,0,13,13.0,10,130.0,0,0,1,1,1,0,84,52,2,26.0,3.714,42.0,0,0,1/13,1/13
Michael James Mason,1974-08-27,new zealand,Right-hand bat,Right-arm fast-medium,2003-11-29,pakistan,26,7,24,4,13,8.0,45,53.33,0,0,3,0,4,0,1179,1024,31,33.03,5.211,38.03,0,0,4/24,4/24
Michael Barry Owens,1969-11-11,new zealand,Right-hand bat,Right-arm fast-medium,1992-12-13,sri lanka,1,1,0,0,0,0.0,3,0.0,0,0,0,0,0,0,48,37,0,0.0,4.625,0.0,0,0,0/10,0/37
Michael Hugh William Papps,1979-02-07,new zealand,Right-hand bat,Not-Bowled,2004-02-13,new zealand,6,6,207,2,92,51.75,342,60.52,0,2,24,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Mitchell John McClenaghan,1986-11-06,new zealand,Left-hand bat,Left-arm medium-fast,2013-01-19,south africa,48,14,108,10,34,27.0,138,78.26,0,0,10,3,4,0,2336,2313,82,28.2,5.94,28.48,1,0,5/58,5/58
Murphy Logo Su'a,1966-07-11,new zealand,Left-hand bat,Left-arm fast-medium,1992-02-12,new zealand,12,7,24,2,12,4.8,56,42.85,0,0,1,0,1,0,463,367,9,40.77,4.755,51.44,0,0,4/59,4/59
Norman Murray Parker,1948-08-28,new zealand,Right-hand bat,Not-Bowled,1976-10-16,pakistan,1,1,0,0,0,0.0,3,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Nathan John Astle,1971-09-15,new zealand,Right-hand bat,Right-arm medium,1995-01-22,new zealand,223,217,7090,14,145,34.92,9762,72.62,16,41,720,86,83,0,4850,3809,99,38.47,4.712,48.98,0,0,4/43,4/43
Nathan Leslie McCullum,1980-01-09,new zealand,Right-hand bat,Off-break,2009-09-08,sri lanka,85,62,1070,11,65,20.98,1220,87.7,0,4,69,33,41,0,3536,2956,63,46.92,5.015,56.12,0,0,3/15,3/15
Neil Trevor Broom,1983-11-20,new zealand,Right-hand bat,Off-break,2009-01-10,new zealand,39,39,943,4,109,26.94,1161,81.22,1,5,78,12,9,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Paul Anthony Hitchcock,1975-01-23,new zealand,Right-hand bat,Right-arm medium,2002-06-05,west indies,14,7,41,3,11,10.25,61,67.21,0,0,3,1,4,0,558,468,12,39.0,5.032,46.5,0,0,3/30,3/30
Paul Ernest McEwan,1953-12-19,new zealand,Right-hand bat,Right-arm medium,1980-02-06,new zealand,17,15,204,0,41,13.6,346,58.95,0,0,10,0,1,0,420,353,6,58.83,5.042,70.0,0,0,2/29,2/29
Paul John Wiseman,1970-04-05,new zealand,Right-hand bat,Off-break,1998-04-20,india,15,7,45,5,16,22.5,83,54.21,0,0,3,1,2,0,450,368,12,30.66,4.906000000000001,37.5,0,0,4/45,4/45
Peter George Coman,1943-04-13,new zealand,Right-hand bat,Not-Bowled,1973-02-11,new zealand,3,3,62,0,38,20.66,104,59.61,0,0,2,1,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Peter Gordon Fulton,1979-01-02,new zealand,Right-hand bat,Right-arm medium,2004-11-02,bangladesh,49,46,1334,5,112,32.53,1832,72.81,1,8,111,20,18,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Peter John Ingram,1978-10-25,new zealand,Right-hand bat,Off-break,2010-02-05,new zealand,9,7,193,0,69,27.57,238,81.09,0,1,30,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Peter Donald McGlashan,1979-06-22,new zealand,Right-hand bat,Not-Bowled,2009-03-06,new zealand,4,2,63,1,56,63.0,51,123.5,0,1,6,1,7,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Peter Neil Webb,1957-07-14,new zealand,Right-hand bat,Not-Bowled,1983-01-09,australia,5,5,38,1,10,9.5,101,37.62,0,0,4,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Philip Andrew Horne,1960-01-21,new zealand,Left-hand bat,Not-Bowled,1987-03-18,new zealand,4,4,50,0,18,12.5,122,40.98,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Richard Owen Collinge,1946-02-04,new zealand,Right-hand bat,Left-arm medium-fast,1973-02-11,new zealand,15,9,34,3,9,5.666,62,54.83,0,0,0,0,1,0,775,479,18,26.61,3.708,43.05,1,0,5/23,5/23
Richard Paul de Groen,1962-05-08,new zealand,Right-hand bat,Right-arm fast-medium,1993-12-16,australia,12,8,12,3,7,2.4,36,33.33,0,0,0,0,2,0,549,478,8,59.75,5.224,68.62,0,0,2/34,2/34
Richard John Hadlee,1951-03-07,new zealand,Left-hand bat,Right-arm fast,1973-02-11,new zealand,115,98,1751,17,79,21.61,2319,75.5,0,4,120,22,27,0,6118,3407,158,21.56,3.341,38.72,5,0,5/25,5/25
Richard Andrew Jones,1973-10-22,new zealand,Right-hand bat,Not-Bowled,2003-11-29,pakistan,5,5,168,0,63,33.6,329,51.06,0,1,14,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Richard George Petrie,1967-08-23,new zealand,Right-hand bat,Right-arm fast-medium,1990-11-29,australia,12,8,65,3,21,13.0,109,59.63,0,0,2,0,2,0,660,449,12,37.41,4.081,55.0,0,0,2/25,2/25
Richard Bruce Reid,1958-03-12,new zealand,Right-hand bat,Off-break,1988-03-09,new zealand,9,9,248,0,64,27.55,448,55.35,0,2,25,1,3,0,7,13,1,13.0,11.14,7.0,0,0,1/13,1/13
Richard John Webb,1952-09-15,new zealand,Right-hand bat,Right-arm fast-medium,1983-02-13,australia,3,1,6,1,6,0.0,10,60.0,0,0,1,0,0,0,161,105,4,26.25,3.9130000000000003,40.25,0,0,2/28,2/28
Robert James Nicol,1983-05-28,new zealand,Right-hand bat,"Off-break, Right-arm medium",2011-10-20,zimbabwe,22,21,586,2,146,30.84,776,75.51,2,2,53,13,11,0,339,329,10,32.9,5.8229999999999995,33.9,0,0,4/19,4/19
Robert Garry Hart,1974-02-12,new zealand,Right-hand bat,Not-Bowled,2002-04-21,pakistan,2,1,0,0,0,0.0,9,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Robert Wickham Anderson,1948-02-10,new zealand,Right-hand bat,Leg-break,1976-10-16,pakistan,2,2,16,1,12,16.0,46,34.78,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Robert John Kennedy,1972-03-06,new zealand,Right-hand bat,Right-arm medium,1996-01-31,new zealand,7,4,17,3,8,17.0,15,113.3,0,0,2,0,1,0,312,283,5,56.6,5.442,62.4,0,0,2/36,2/36
Robert Howard Vance,1955-03-31,new zealand,Right-hand bat,Off-break,1988-03-16,new zealand,8,8,248,0,96,31.0,481,51.55,0,1,10,3,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Rodney Terry Latham,1961-12-06,new zealand,Right-hand bat,Right-arm medium,1990-12-01, new zealand,33,33,583,4,60,20.1,1008,57.83,0,1,50,1,11,0,450,386,11,35.09,5.146,40.9,1,0,5/32,5/32
Rodney Ernest Redmond,1944-12-29,new zealand,Left-hand bat,Slow left-arm,1973-07-18, new zealand,2,1,3,0,3,3.0,11,27.27,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Roger Graham Twose,1968-04-17,new zealand,Left-hand bat,Right-arm medium,1995-11-15,india,87,81,2717,11,103,38.81,3603,75.4,1,20,240,33,37,0,272,235,4,58.75,5.183,68.0,0,0,2/31,2/31
Ronald Terence Hart,1961-07-11,new zealand,Right-hand bat,Off-break,1985-03-20,west indies,1,1,3,0,3,3.0,29,10.34,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Luteru Ross Poutoa Lote Taylor,1984-08-03,new zealand,Right-hand bat,Off-break,2006-03-01,new zealand,205,190,7267,33,181,46.28,8770,82.86,19,41,606,127,130,0,42,35,0,0.0,5.0,0.0,0,0,0/2,0/2
Roydon Leslie Hayes,1971-09-05,new zealand,Right-hand bat,Right-arm fast,1995-01-28,new zealand,1,1,13,0,13,13.0,25,52.0,0,0,1,0,0,0,42,31,0,0.0,4.428,0.0,0,0,0/31,0/31
Scott Bernard Styris,1975-10-07,new zealand,Right-hand bat,Right-arm fast-medium,1999-11-05,india,189,161,4483,23,141,32.48,5644,79.42,4,28,357,68,73,0,6114,4839,137,35.32,4.748,44.62,1,0,6/25,6/25
Shanan Luke Stewart,1982-06-21,new zealand,Right-hand bat,Right-arm medium,2010-03-11,new zealand,4,4,26,0,14,6.5,59,44.06,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Shane Edward Bond,1975-07-06,new zealand,Right-hand bat,Right-arm fast,2002-01-11,australia,82,40,292,22,31,16.22,384,76.04,0,0,19,9,15,0,4295,3070,147,20.88,4.288,29.21,4,0,6/19,6/19
Shane Alexander Thomson,1969-01-27,new zealand,Right-hand bat,"Right-arm fast-medium, Off-break",1990-03-01,new zealand,56,52,964,10,83,22.95,1427,67.55,0,5,63,8,18,0,2121,1602,42,38.14,4.531000000000001,50.5,0,0,3/14,3/14
Shayne Barry O'Connor,1973-11-15,new zealand,Left-hand bat,Left-arm fast-medium,1997-05-20,new zealand,38,13,24,6,8,3.428,91,26.37,0,0,1,1,11,0,1487,1396,46,30.34,5.632000000000001,32.32,2,0,5/39,5/39
Simon Blair Doull,1969-06-08,new zealand,Right-hand bat,Right-arm medium,1992-10-31,zimbabwe,42,27,172,13,22,12.28,188,91.48,0,0,12,5,10,0,1745,1459,36,40.52,5.016,48.47,0,0,4/25,4/25
Stephen Lewis Boock,1951-09-20,new zealand,Right-hand bat,Slow left-arm,1978-07-15, new zealand,14,7,30,4,12,10.0,31,96.77,0,0,2,0,5,0,700,513,15,34.2,4.397,46.66,0,0,3/25,3/28
Stephen Paul Fleming,1973-01-04,new zealand,Left-hand bat,Right-arm slow-medium,1994-03-25,new zealand,280,269,8037,21,134,32.4,11242,71.49,8,49,823,63,133,0,29,28,1,28.0,5.792999999999999,29.0,0,0,1/8,1/8
Stuart Ross Gillespie,1957-02-03,new zealand,Right-hand bat,Right-arm fast-medium,1986-01-11,india,19,11,70,5,18,11.66,106,66.03,0,0,4,1,7,0,963,736,23,32.0,4.585,41.86,0,0,4/30,4/30
Stuart James Roberts,1965-03-22,new zealand,Right-hand bat,Right-arm fast-medium,1990-03-01,new zealand,2,1,1,1,1,0.0,2,50.0,0,0,0,0,0,0,42,47,0,0.0,6.7139999999999995,0.0,0,0,0/21,0/21
Tamahau Karangatukituki Canning,1977-07-04,new zealand,Right-hand bat,Right-arm fast-medium,2003-12-01,pakistan,4,4,52,1,23,17.33,73,71.23,0,0,1,2,1,0,204,203,5,40.6,5.97,40.8,0,0,2/30,2/30
Tarun Sai Nethula,1983-08-05,new zealand,Right-hand bat,Leg-break googly,2012-02-06,new zealand,5,3,12,1,9,6.0,11,109.0,0,0,1,0,2,0,264,249,5,49.8,5.659,52.8,0,0,2/41,2/41
Timothy Grant Southee,1988-11-12,new zealand,Right-hand bat,Right-arm fast-medium,2008-06-15, new zealand,133,80,626,29,55,12.27,614,101.9,0,1,52,24,37,0,6669,6010,176,34.14,5.407,37.89,2,0,5/18,5/18
Todd Duncan Astle,1986-09-24,new zealand,Right-hand bat,Leg-break googly,2017-12-20,new zealand,6,4,69,2,49,34.5,61,113.1,0,0,4,2,2,0,168,150,7,21.42,5.357,24.0,0,0,0,0
Thomas William Maxwell Latham,1992-02-04,new zealand,Left-hand bat,Right-arm medium,2012-02-03,new zealand,74,72,2134,8,137,33.34,2603,81.98,4,11,190,28,49,5,0,0,0,0.0,0.0,0.0,0,0,0,0
Tony Elston Blain,1962-02-17,new zealand,Right-hand bat,Leg-break,1986-03-19,new zealand,38,38,442,11,49,16.37,662,66.76,0,0,27,4,37,1,0,0,0,0.0,0.0,0.0,0,0,0,0
Trent Alexander Boult,1989-07-22,new zealand,Right-hand bat,Left-arm medium-fast,2012-07-11,west indies,66,29,121,18,21,11.0,163,74.23,0,0,12,4,15,0,3542,3006,122,24.63,5.092,29.03,4,0,2/8,2/8
Trevor John Franklin,1962-03-15,new zealand,Right-hand bat,Right-arm medium,1983-03-17,australia,3,3,27,0,21,9.0,89,30.33,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Vaughan Raymond Brown,1959-03-11,new zealand,Left-hand bat,Off-break,1988-01-17,australia,3,3,44,0,32,14.66,85,51.76,0,0,3,0,2,0,66,75,1,75.0,6.818,66.0,0,0,1/17,1/24
Victor Pollard,1945-07-09,new zealand,Right-hand bat,Off-break,1973-07-18, new zealand,3,2,67,0,55,33.5,145,46.2,0,1,9,1,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Warren Kenneth Lees,1952-03-19,new zealand,Right-hand bat,Right-arm medium,1979-06-09,new zealand,31,24,215,5,26,11.31,301,71.42,0,0,10,3,28,2,0,0,0,0.0,0.0,0.0,0,0,0,0
Leslie Warren Stott,1946-08-12,new zealand,Right-hand bat,Right-arm medium,1979-06-09,new zealand,1,0,0,0,0,0.0,0,0.0,0,0,0,0,1,0,72,48,3,16.0,4.0,24.0,0,0,3/48,3/48
Warren Anthony Wisneski,1969-02-19,new zealand,Right-hand bat,Right-arm medium,2000-02-17,new zealand,3,2,10,1,6,10.0,17,58.82,0,0,1,0,1,0,114,123,0,0.0,6.473,0.0,0,0,0/30,0/30
Aashish Rakesh Kapoor,1971-03-25,india,Right-hand bat,Off-break,1995-02-22,australia,17,6,43,0,19,7.166,63,68.25,0,0,2,1,1,0,900,612,8,76.5,4.08,112.5,0,0,2/19,2/29
Aavishkar Madhav Salvi,1981-10-20,india,Right-hand bat,Right-arm medium,2003-04-11,bangladesh,4,3,4,1,4,2.0,14,28.57,0,0,0,0,2,0,172,120,4,30.0,4.186,43.0,0,0,2/15,2/15
Abey Kuruvilla,1968-04-08,india,Right-hand bat,Right-arm fast-medium,1997-04-26,west indies,25,11,26,4,7,3.714,43,60.46,0,0,1,1,4,0,1131,890,25,35.6,4.721,45.24,0,0,4/43,4/43
Abhijit Vasant Kale,1973-03-07,india,Right-hand bat,Off-break,2003-04-16,bangladesh,1,1,10,0,10,10.0,22,45.45,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Abhimanyu Mithun,1989-10-25,india,Right-hand bat,Right-arm medium,2010-02-27,india,5,3,51,0,24,17.0,55,92.72,0,0,2,4,1,0,180,203,3,67.66,6.766,60.0,0,0,2/25,2/25
Abhishek Mohan Nayar,1983-10-26,india,Left-hand bat,Right-arm medium,2009-07-03,west indies,3,1,0,1,0,0.0,7,0.0,0,0,0,0,0,0,18,17,0,0.0,5.666,0.0,0,0,0/3,0/3
Ajaysinhji Daulatsinhji Jadeja,1971-01-02,india,Right-hand bat,Right-arm medium,1992-02-28,india,196,179,5359,36,119,37.47,7682,69.76,6,30,366,85,59,0,1248,1094,20,54.7,5.2589999999999995,62.4,0,0,3/3,3/3
Ajay Ratra,1981-12-13,india,Right-hand bat,Right-arm,2002-01-19,india,12,8,90,1,30,12.85,127,70.86,0,0,8,0,11,5,0,0,0,0.0,0.0,0.0,0,0,0,0
Ajay Kumar Sharma,1964-03-04,india,Right-hand bat,Slow left-arm,1988-01-02,india,31,27,424,6,59,20.19,469,90.4,0,3,24,7,6,0,1140,875,15,58.33,4.605,76.0,0,0,3/41,3/41
Ajinkya Madhukar Rahane,1988-06-06,india,Right-hand bat,Right-arm medium,2011-09-03, india,90,87,2962,3,111,35.26,3767,78.63,3,24,293,33,48,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Ajit Bhalchandra Agarkar,1977-04-12,india,Right-hand bat,Right-arm fast-medium,1998-04-01,india,191,113,1269,26,95,14.58,1574,80.62,0,3,103,22,53,0,9484,8021,288,27.85,5.074,32.93,2,0,6/41,6/42
Ajit Laxman Wadekar,1941-01-04,india,Left-hand bat,"Left-arm medium, Slow left-arm",1974-07-13, india,2,2,73,0,67,36.5,90,81.11,0,1,11,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Akshar Rajeshbhai Patel,1994-01-20,india,Left-hand bat,Slow left-arm,2014-06-15,bangladesh,38,20,181,6,38,12.92,190,95.26,0,0,8,8,15,0,1908,1409,45,31.31,4.43,42.4,0,0,0,0
Amay Ramsevak Khurasiya,1972-05-18,india,Left-hand bat,Slow left-arm,1999-03-30,india,12,11,149,0,57,13.54,188,79.25,0,1,14,2,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Ambati Thirupathi Rayudu,1985-09-23,india,Right-hand bat,Off-break,2013-07-24,zimbabwe,34,30,1055,9,124,50.23,1383,76.28,2,6,90,13,11,0,108,111,3,37.0,6.166,36.0,0,0,0/9,0/9
Amit Bhandari,1978-01-10,india,Right-hand bat,Right-arm fast-medium,2000-06-03,india,2,1,0,1,0,0.0,0,0.0,0,0,0,0,0,0,106,106,5,21.2,6.0,21.2,0,0,3/31,3/31
Amit Mishra,1982-11-24,india,Right-hand bat,Leg-break,2003-04-13,india,36,11,43,3,14,5.375,82,52.43,0,0,4,0,5,0,1917,1511,64,23.6,4.729,29.95,2,0,6/48,6/48
Anil Kumble,1970-10-17,india,Right-hand bat,Leg-break googly,1990-04-25,india,271,136,938,47,26,10.53,1536,61.06,0,0,57,6,85,0,14496,10412,337,30.89,4.309,43.01,2,0,6/12,6/12
Anshuman Dattajirao Gaekwad,1952-09-23,india,Right-hand bat,Off-break,1975-06-07, india,15,14,269,1,78,20.69,509,52.84,0,1,12,0,6,0,48,39,1,39.0,4.875,48.0,0,0,1/4,1/4
Arshad Ayub,1958-02-08,india,Right-hand bat,Off-break,1987-12-08,india,32,17,116,7,31,11.6,162,71.6,0,0,6,0,5,0,1769,1216,31,39.22,4.124,57.06,1,0,5/21,5/21
Jagdishlal Arun Lal,1955-01-08,india,Right-hand bat,Right-arm medium,1982-01-27,india,13,13,122,0,51,9.384,232,52.58,0,1,10,1,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Ashish Nehra,1979-04-29,india,Right-hand bat,Left-arm medium-fast,2001-06-24,zimbabwe,120,46,141,21,24,5.64,246,57.31,0,0,12,3,18,0,5751,4981,157,31.72,5.196000000000001,36.63,2,0,6/23,6/23
Ashok Bhimchandra Dinda,1984-03-25,india,Right-hand bat,Right-arm medium-fast,2010-05-28,zimbabwe,13,5,21,0,16,4.2,36,58.33,0,0,1,0,1,0,594,612,12,51.0,6.181,49.5,0,0,2/9,2/9
Ashok Omprakash Malhotra,1957-01-26,india,Right-hand bat,Right-arm medium,1982-01-27,india,20,19,457,4,65,30.46,645,70.85,0,1,23,0,4,0,6,0,0,0.0,0.0,0.0,0,0,0/0,0/0
Ashok Vinoo Mankad,1946-12-10,india,Right-hand bat,Right-arm medium,1974-07-15, india,1,1,44,0,44,44.0,61,72.13,0,0,3,0,0,0,35,47,1,47.0,8.057,35.0,0,0,1/47,1/47
Ashok Kurjibhai Patel,1957-06-03,india,Right-hand bat,Off-break,1984-09-28,india,8,2,6,0,6,3.0,11,54.54,0,0,0,0,1,0,360,263,7,37.57,4.383,51.42,0,0,3/43,3/43
Atul Chandrakant Bedade,1966-06-24,india,Left-hand bat,Right-arm medium,1994-04-13,united arab emirates,13,10,158,3,51,22.57,183,86.33,0,1,11,5,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Atul Satish Wassan,1968-03-23,india,Right-hand bat,Right-arm fast-medium,1990-03-01,new zealand,9,6,33,2,16,8.25,56,58.92,0,0,2,0,2,0,426,283,11,25.72,3.985,38.72,0,0,3/28,3/28
Balwinder Singh Sandhu,1956-03-08,india,Right-hand bat,Right-arm medium-fast,1982-12-03,pakistan,22,7,51,3,16,12.75,78,65.38,0,0,1,0,5,0,1110,763,16,47.68,4.124,69.37,0,0,3/27,3/27
Bhagwat Subramanya Chandrasekhar,1945-05-17,india,Right-hand bat,Leg-break,1976-02-22,new zealand,1,1,11,1,11,0.0,13,84.61,0,0,0,0,0,0,42,36,3,12.0,5.142,14.0,0,0,3/25,3/36
Bharathi Arun,1962-12-14,india,Right-hand bat,Right-arm medium,1986-12-24,india,4,3,21,1,8,10.5,32,65.62,0,0,2,0,0,0,102,103,1,103.0,6.058,102.0,0,0,1/26,1/40
Bharath Reddy,1954-12-11,india,Right-hand bat,Not-Bowled,1978-11-03,pakistan,3,4,22,4,8,0.0,40,55.0,0,0,2,0,2,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Bhupinder Singh,1965-01-04,india,Right-hand bat,Right-arm fast-medium,1994-04-13,united arab emirates,2,1,6,0,6,6.0,13,46.15,0,0,0,0,0,0,102,78,3,26.0,4.588,34.0,0,0,3/34,3/34
Bhuvneshwar Kumar Singh,1990-05-02,india,Right-hand bat,Right-arm fast-medium,2012-12-30,india,86,40,379,14,53,14.57,497,76.25,0,1,34,5,23,0,4144,3448,90,38.31,4.992,46.04,1,0,4/8,4/8
Bishan Singh Bedi,1946-09-25,india,Right-hand bat,Slow left-arm,1974-07-13, india,10,7,31,2,13,6.2,70,44.28,0,0,0,0,4,0,576,340,7,48.57,3.5410000000000004,82.28,0,0,2/21,2/26
Brijesh Pursuram Patel,1952-11-24,india,Right-hand bat,Off-break,1974-07-13, india,10,9,243,1,82,30.37,399,60.9,0,1,21,2,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Chandrakant Sitaram Pandit,1961-09-30,india,Right-hand bat,Not-Bowled,1986-04-10,india,36,23,290,9,33,20.71,400,72.5,0,0,15,0,15,15,0,0,0,0.0,0.0,0.0,0,0,0,0
Chetandra Pratap Singh Chauhan,1947-07-21,india,Right-hand bat,Off-break,1978-10-01,pakistan,7,7,153,0,46,21.85,301,50.83,0,0,4,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Chetan Sharma,1966-03-01,india,Right-hand bat,Right-arm fast-medium,1983-12-07,india,65,35,456,16,101,24.0,504,90.47,1,0,31,4,7,0,2835,2336,67,34.86,4.9430000000000005,42.31,0,0,3/22,3/22
Cheteshwar Arvindbhai Pujara,1988-01-25,india,Right-hand bat,Leg-break,2013-08-01,zimbabwe,5,5,51,0,27,10.2,130,39.23,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Debasis Sarbeswar Mohanty,1976-07-20,india,Right-hand bat,Right-arm medium,1997-09-13,india,45,11,28,6,18,5.6,57,49.12,0,0,1,0,10,0,1996,1662,57,29.15,4.996,35.01,0,0,4/56,4/56
Deep Biplab Dasgupta,1977-07-06,india,Right-hand bat,Not-Bowled,2001-10-05,south africa,5,4,51,1,24,17.0,82,62.19,0,0,6,0,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0
Devang Jayant Gandhi,1971-06-09,india,Right-hand bat,Right-arm medium,1999-11-17,india,3,3,49,0,30,16.33,97,50.51,0,0,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Dhawal Sunil Kulkarni,1988-10-12,india,Right-hand bat,Right-arm medium,2014-09-02, india,12,2,27,2,25,0.0,28,96.42,0,0,2,1,2,0,598,508,19,26.73,5.0969999999999995,31.47,0,0,0,0
Dilip Rasiklal Doshi,1947-12-22,india,Left-hand bat,Slow left-arm,1980-12-06,australia,15,5,9,2,5,3.0,20,45.0,0,0,0,0,3,0,792,524,22,23.81,3.969,36.0,0,0,4/30,4/30
Dilip Balwant Vengsarkar,1956-06-04,india,Right-hand bat,Right-arm medium,1976-02-21,new zealand,129,120,3508,19,105,34.73,5179,67.73,1,23,220,16,37,0,6,4,0,0.0,4.0,0.0,0,0,0/3,0/3
Krishankumar Dinesh Karthik,1985-01-06,india,Right-hand bat,Off-break,2004-09-05, india,79,67,1496,17,79,29.92,2055,72.79,0,9,154,12,53,7,0,0,0,0.0,0.0,0.0,0,0,0,0
Dinesh Mongia,1977-04-17,india,Left-hand bat,Slow left-arm,2001-03-28,india,57,51,1230,7,159,27.95,1721,71.47,1,4,122,8,21,0,640,571,14,40.78,5.353,45.71,0,0,3/31,3/31
Doddanarasiah Ganesh,1973-06-30,india,Right-hand bat,Right-arm medium,1997-02-15,zimbabwe,1,1,4,0,4,4.0,8,50.0,0,0,0,0,0,0,30,20,1,20.0,4.0,30.0,0,0,1/20,1/20
Eknath Dhondu Solkar,1948-03-18,india,Left-hand bat,"Left-arm medium, Slow left-arm",1974-07-13, india,7,6,27,0,13,4.5,79,34.17,0,0,2,0,2,0,228,169,4,42.25,4.447,57.0,0,0,2/31,2/31
Farokh Manecksha Engineer,1938-02-25,india,Right-hand bat,Leg-break,1974-07-13, india,5,4,114,1,54,38.0,195,58.46,0,1,13,0,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0
Gagan Kishanlal Khoda,1974-10-24,india,Right-hand bat,Off-break,1998-05-14,india,2,2,115,0,89,57.5,185,62.16,0,1,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Gautam Gambhir,1981-10-14,india,Left-hand bat,Leg-break,2003-04-11,bangladesh,147,143,5238,11,150,39.68,6144,85.25,11,34,562,17,36,0,6,13,0,0.0,13.0,0.0,0,0,0/4,0/4
Ghulam Ahmed Parkar,1955-10-25,india,Right-hand bat,Right-arm medium,1982-06-02, india,10,10,165,1,42,18.33,332,49.69,0,0,9,0,4,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Gopal Krishna Bose,1947-05-20,india,Right-hand bat,Off-break,1974-07-15, india,1,1,13,0,13,13.0,18,72.22,0,0,1,0,0,0,66,39,1,39.0,3.545,66.0,0,0,1/39,1/39
Gopal Sharma,1960-03-08,india,Right-hand bat,Off-break,1985-08-25,sri lanka,11,2,11,0,7,5.5,24,45.83,0,0,0,0,2,0,486,361,10,36.1,4.456,48.6,0,0,3/29,3/29
Gundappa Rangnath Viswanath,1949-12-02,india,Right-hand bat,Leg-break,1974-07-13, india,25,23,439,1,75,19.95,830,52.89,0,2,30,0,3,0,0,0,0,0.0,0.0,0.0,0,0,0,0
Gursharan Singh,1963-08-03,india,Right-hand bat,Not-Bowled,1990-03-08,australia,1,1,4,0,4,4.0,10,40.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0
